almond_translate/782087/location/0	منطقه شان شوی پو	.
almond_translate/782087/location/1	نام چنگ	.
almond_translate/782087/location/2	کولوون	.
almond_translate/782414/name/0	بُنِور	.
almond_translate/782414/address/0	6 /F., 22-26 Bonham Strand East, Sheung Wan	.
almond_translate/782414/cuisine/0	فرانسوی	.
almond_translate/782414/cuisine/1	اروپایی	.
almond_translate/782414/dietary_restrictions/0	هیچی	.
almond_translate/782414/location/0	شونگ وان	.
almond_translate/782414/location/1	منطقه مرکزی	.
almond_translate/782414/location/2	جزیره هنگ کنگ	.
almond_translate/782778/name/0	سن هنگ یوین	.
almond_translate/782778/address/0	شماره دو مغازه در خیابان می لون ، مرکز ، هنگ کنگ	.
almond_translate/782778/cuisine/0	غذای سریع	.
almond_translate/782778/cuisine/1	آسیایی	.
almond_translate/782778/dietary_restrictions/0	هیچی	.
almond_translate/782778/location/0	شونگ وان	.
almond_translate/782778/location/1	منطقه مرکزی	.
almond_translate/782778/location/2	جزیره هنگ کنگ	.
almond_translate/783174/name/0	کلبه ی شاهان	.
almond_translate/783174/address/0	67)-71 خیابان چاتهام جنوب ، تیم شا تی	.
almond_translate/783174/cuisine/0	چینی	.
almond_translate/783174/cuisine/1	آسیایی	.
almond_translate/783174/cuisine/2	شام	.
almond_translate/783174/cuisine/3	آشپزی پکن	.
almond_translate/783174/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/783174/location/0	تیم شا تی	.
almond_translate/783174/location/1	کولوون	.
almond_translate/783174/location/2	منطقه ی یا سیم مونگ	.
almond_translate/784980/name/0	جوی هنگ فروشگاه غذا	.
almond_translate/784980/address/0	265-267 خیابان Hennessy ، وان چی	.
almond_translate/784980/cuisine/0	چینی	.
almond_translate/784980/cuisine/1	غذای سریع	.
almond_translate/784980/cuisine/2	Grill	.
almond_translate/784980/cuisine/3	آسیایی	.
almond_translate/784980/dietary_restrictions/0	هیچی	.
almond_translate/784980/location/0	وان چی / خلیج کاوزوی	.
almond_translate/784980/location/1	جزیره هنگ کنگ	.
almond_translate/784980/location/2	خیابان Hennessy	.
almond_translate/785057/name/0	رستوران یونگ کی	.
almond_translate/785057/address/0	32-40 خیابان وینگتون مرکزی	.
almond_translate/785057/cuisine/0	چینی	.
almond_translate/785057/cuisine/1	آسیایی	.
almond_translate/785057/dietary_restrictions/0	گزینه های رایگان گلوتن	.
almond_translate/785057/location/0	مرکزی	.
almond_translate/785057/location/1	منطقه مرکزی	.
almond_translate/785057/location/2	جزیره هنگ کنگ	.
almond_translate/785240/name/0	چسا	.
almond_translate/785240/address/0	1 /F ، کوهستان هنگ کنگ ، شماره 22 ، جاده سالیبری تسیم شا تی	.
almond_translate/785240/cuisine/0	سوئیسی	.
almond_translate/785240/cuisine/1	اروپایی	.
almond_translate/785240/cuisine/2	اروپای مرکزی	.
almond_translate/785240/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/785240/dietary_restrictions/1	گزینه های رایگان گلوتن	.
almond_translate/785240/location/0	تیم شا تی	.
almond_translate/785240/location/1	کولوون	.
almond_translate/785240/location/2	منطقه ی یا سیم مونگ	.
almond_translate/785246/name/0	توکیو جو	.
almond_translate/785246/address/0	شماره ۴۶ ، لانگ کوای فنگ	.
almond_translate/785246/cuisine/0	ژاپنی	.
almond_translate/785246/cuisine/1	سوشی	.
almond_translate/785246/cuisine/2	آسیایی	.
almond_translate/785246/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/785246/location/0	مرکزی	.
almond_translate/785246/location/1	منطقه مرکزی	.
almond_translate/785246/location/2	جزیره هنگ کنگ	.
almond_translate/785488/name/0	رستوران نان های وینگ لای یوین سی چاین	.
almond_translate/785488/address/0	G/F ، 15-17 جاده فنگ تاک	.
almond_translate/785488/cuisine/0	چینی	.
almond_translate/785488/cuisine/1	آسیایی	.
almond_translate/785488/dietary_restrictions/0	هیچی	.
almond_translate/785488/location/0	وانگ تای سین ولسوالۍ	.
almond_translate/785488/location/1	کولوون	.
almond_translate/786786/name/0	بار و Grill ایزولا	.
almond_translate/786786/address/0	فروشگاه 2075 ، 2 /F ، IFC ، 8 Finance Street ، Central District فروشگاه 2075 ، Podium 2 ، ifc mall	.
almond_translate/786786/cuisine/0	ایتالیایی	.
almond_translate/786786/cuisine/1	اروپایی	.
almond_translate/786786/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/786786/dietary_restrictions/1	انتخاب های سبز	.
almond_translate/786786/dietary_restrictions/2	گزینه های رایگان گلوتن	.
almond_translate/786786/location/0	مرکزی	.
almond_translate/786786/location/1	منطقه مرکزی	.
almond_translate/786786/location/2	جزیره هنگ کنگ	.
almond_translate/786790/name/0	گایا رستورانت	.
almond_translate/786790/address/0	G/F ، پلازای گرند میلونی ، 181 خیابان ملکه مرکزی ، شونگ وان	.
almond_translate/786790/cuisine/0	ایتالیایی	.
almond_translate/786790/cuisine/1	اروپایی	.
almond_translate/786790/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/786790/dietary_restrictions/1	انتخاب های سبز	.
almond_translate/786790/dietary_restrictions/2	گزینه های رایگان گلوتن	.
almond_translate/786790/location/0	شونگ وان	.
almond_translate/786790/location/1	منطقه مرکزی	.
almond_translate/786790/location/2	جزیره هنگ کنگ	.
almond_translate/786792/name/0	ادویه ها	.
almond_translate/786792/address/0	G/F, 109 Repulse Bay Road Repulse Bay	.
almond_translate/786792/cuisine/0	آسیایی	.
almond_translate/786792/cuisine/1	تای	.
almond_translate/786792/cuisine/2	هندی	.
almond_translate/786792/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/786792/dietary_restrictions/1	انتخاب های سبز	.
almond_translate/786792/dietary_restrictions/2	گزینه های رایگان گلوتن	.
almond_translate/786792/location/0	منطقه خلیج	.
almond_translate/786792/location/1	جزیره هنگ کنگ	.
almond_translate/786792/location/2	منطقه جنوبی	.
almond_translate/786797/name/0	رستوران ژاپنی تونکچی	.
almond_translate/786797/address/0	فروشگاه P412 مرکز تجارت جهانی ، 280 ، خیابان گلستر ، خلیج کاسموایی	.
almond_translate/786797/cuisine/0	ژاپنی	.
almond_translate/786797/cuisine/1	آسیایی	.
almond_translate/786797/dietary_restrictions/0	هیچی	.
almond_translate/786797/location/0	وان چی / خلیج کاوزوی	.
almond_translate/786797/location/1	جزیره هنگ کنگ	.
almond_translate/786798/name/0	کلپ چیلی	.
almond_translate/786798/address/0	1 /F ، 88 لوک هارت سړک ، وَن چی	.
almond_translate/786798/cuisine/0	آسیایی	.
almond_translate/786798/cuisine/1	تای	.
almond_translate/786798/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/786798/dietary_restrictions/1	انتخاب های سبز	.
almond_translate/786798/location/0	وان چی / خلیج کاوزوی	.
almond_translate/786798/location/1	جزیره هنگ کنگ	.
almond_translate/786798/location/2	تای فات هاو	.
almond_translate/787017/name/0	رستوران مدرن چین	.
almond_translate/787017/address/0	شماره ۳۳ ، خیابان وی ایپ ، کولوون بی هپ ۶۰۳ ، ۶ / ف ، پلازا تلفورد دوم	.
almond_translate/787017/cuisine/0	دِلی	.
almond_translate/787017/dietary_restrictions/0	هیچی	.
almond_translate/787017/location/0	وان چی / خلیج کاوزوی	.
almond_translate/787017/location/1	جزیره هنگ کنگ	.
almond_translate/787017/location/2	خیابان کانال	.
almond_translate/788600/name/0	رستوران تای پینگ کوون	.
almond_translate/788600/address/0	دره کیو وایس ، جاده پک شا ۶	.
almond_translate/788600/cuisine/0	آسیایی	.
almond_translate/788600/cuisine/1	چینی	.
almond_translate/788600/dietary_restrictions/0	هیچی	.
almond_translate/788600/location/0	وان چی / خلیج کاوزوی	.
almond_translate/788600/location/1	جزیره هنگ کنگ	.
almond_translate/788642/name/0	چشم انداز قله	.
almond_translate/788642/address/0	121 Peak Road ، The Peak	.
almond_translate/788642/cuisine/0	اروپایی	.
almond_translate/788642/cuisine/1	آسیایی	.
almond_translate/788642/cuisine/2	بین المللی	.
almond_translate/788642/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/788642/dietary_restrictions/1	گزینه های رایگان گلوتن	.
almond_translate/788642/location/0	قله	.
almond_translate/788642/location/1	منطقه مرکزی	.
almond_translate/788642/location/2	جزیره هنگ کنگ	.
almond_translate/788792/name/0	گادی	.
almond_translate/788792/address/0	1 /F ، هتل پنینسولا ، جاده سالیسبری ، تیم شا تی	.
almond_translate/788792/cuisine/0	فرانسوی	.
almond_translate/788792/cuisine/1	اروپایی	.
almond_translate/788792/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/788792/dietary_restrictions/1	انتخاب های سبز	.
almond_translate/788792/dietary_restrictions/2	گزینه های رایگان گلوتن	.
almond_translate/788792/location/0	تیم شا تی	.
almond_translate/788792/location/1	کولوون	.
almond_translate/788792/location/2	منطقه ی یا سیم مونگ	.
almond_translate/788798/name/0	رستوران "" ورانداه ""	.
almond_translate/788798/address/0	1 /F ، کوهستان هنگ کنگ ، 19-21 ناتان سړک ، سیم شا تی	.
almond_translate/788798/cuisine/0	بین المللی	.
almond_translate/788798/cuisine/1	اروپایی	.
almond_translate/788798/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/788798/dietary_restrictions/1	انتخاب های سبز	.
almond_translate/788798/dietary_restrictions/2	گزینه های رایگان گلوتن	.
almond_translate/788798/location/0	تیم شا تی	.
almond_translate/788798/location/1	کولوون	.
almond_translate/788798/location/2	منطقه ی یا سیم مونگ	.
almond_translate/788816/name/0	خانه ی قایق	.
almond_translate/788816/address/0	G/F ، 88 خیابان اصلی استنلی ، استنلی	.
almond_translate/788816/cuisine/0	میله	.
almond_translate/788816/cuisine/1	غذای دریایی	.
almond_translate/788816/cuisine/2	اروپایی	.
almond_translate/788816/cuisine/3	بین المللی	.
almond_translate/788816/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/788816/location/0	استنلی	.
almond_translate/788816/location/1	جزیره هنگ کنگ	.
almond_translate/788816/location/2	منطقه جنوبی	.
almond_translate/788818/name/0	رستوران اسپانیایی El Cid TST	.
almond_translate/788818/address/0	G/F ، خانه نو နတ်فورد ، زمین နတ်فورد ، سیم شا تی ، 14	.
almond_translate/788818/cuisine/0	دریای مدیترانه	.
almond_translate/788818/cuisine/1	اروپایی	.
almond_translate/788818/cuisine/2	اسپانیایی	.
almond_translate/788818/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/788818/location/0	تیم شا تی	.
almond_translate/788818/location/1	کولوون	.
almond_translate/788818/location/2	منطقه ی یا سیم مونگ	.
almond_translate/788827/name/0	رستوران شیکاگوی دان رایان	.
almond_translate/788827/address/0	۸۸ کوینز وایی ۱۱۴ پی سی ای پی سی پلیزا تایکو	.
almond_translate/788827/cuisine/0	میله	.
almond_translate/788827/cuisine/1	آمریکایی	.
almond_translate/788827/dietary_restrictions/0	هیچی	.
almond_translate/788827/location/0	جزیره هنگ کنگ	.
almond_translate/788827/location/1	تای فات هاو	.
almond_translate/790073/name/0	لی ماررون	.
almond_translate/790073/address/0	12 /F. ، مرکز ینگ کنگ ، خلیج کاوز وایی	.
almond_translate/790073/cuisine/0	فرانسوی	.
almond_translate/790073/cuisine/1	اروپایی	.
almond_translate/790073/dietary_restrictions/0	هیچی	.
almond_translate/790073/location/0	وان چی / خلیج کاوزوی	.
almond_translate/790073/location/1	جزیره هنگ کنگ	.
almond_translate/793088/name/0	نوآوری بو	.
almond_translate/793088/address/0	فروشگاه ۱۳ ، طبقه ی دوم ِ خانه ی جی ، ۶۰ خیابان جان استون ، وَن چی (آخذه ی کناری در بالای خیابان کشتی)	.
almond_translate/793088/cuisine/0	چینی	.
almond_translate/793088/cuisine/1	آسیایی	.
almond_translate/793088/dietary_restrictions/0	هیچی	.
almond_translate/793088/location/0	وان چی / خلیج کاوزوی	.
almond_translate/793088/location/1	جزیره هنگ کنگ	.
almond_translate/793088/location/2	تای فات هاو	.
almond_translate/793090/name/0	رستوران و بار شراب اسپانیایی Ole	.
almond_translate/793090/address/0	24-30 خیابان یخ خانه ، 1 /F ، برج شان هو ، مرکز	.
almond_translate/793090/cuisine/0	دریای مدیترانه	.
almond_translate/793090/cuisine/1	اروپایی	.
almond_translate/793090/cuisine/2	اسپانیایی	.
almond_translate/793090/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/793090/location/0	مرکزی	.
almond_translate/793090/location/1	منطقه مرکزی	.
almond_translate/793090/location/2	جزیره هنگ کنگ	.
almond_translate/793447/name/0	سان چیو کی	.
almond_translate/793447/address/0	K2-K4 ، 14 King's Rd.	.
almond_translate/793447/cuisine/0	چینی	.
almond_translate/793447/cuisine/1	آسیایی	.
almond_translate/793447/cuisine/2	شام	.
almond_translate/793447/dietary_restrictions/0	هیچی	.
almond_translate/793447/location/0	تین هاو	.
almond_translate/793447/location/1	جزیره هنگ کنگ	.
almond_translate/793998/name/0	سن-رو	.
almond_translate/793998/address/0	فروشگاه 3099-3100 فروشگاه IFC Mall فروشگاه 3099-3100 ، 3 /F ، فروشگاه ifc	.
almond_translate/793998/cuisine/0	ژاپنی	.
almond_translate/793998/cuisine/1	غذای دریایی	.
almond_translate/793998/cuisine/2	سوشی	.
almond_translate/793998/cuisine/3	آسیایی	.
almond_translate/793998/dietary_restrictions/0	هیچی	.
almond_translate/793998/location/0	مرکزی	.
almond_translate/793998/location/1	منطقه مرکزی	.
almond_translate/793998/location/2	جزیره هنگ کنگ	.
almond_translate/794006/name/0	کاتون	.
almond_translate/794006/address/0	خیابان مرسر ۸	.
almond_translate/794006/cuisine/0	آسیایی	.
almond_translate/794006/cuisine/1	سنگاپوری	.
almond_translate/794006/cuisine/2	مالزیایی	.
almond_translate/794006/dietary_restrictions/0	هیچی	.
almond_translate/794006/location/0	شونگ وان	.
almond_translate/794006/location/1	منطقه مرکزی	.
almond_translate/794006/location/2	جزیره هنگ کنگ	.
almond_translate/794045/name/0	بار ماهی	.
almond_translate/794045/address/0	سطح ۷ - JW Marriott Hotel Hong Kong Pacific Place, 88 Queensway, Hong Kong SAR چین	.
almond_translate/794045/cuisine/0	غذای دریایی	.
almond_translate/794045/cuisine/1	Grill	.
almond_translate/794045/dietary_restrictions/0	هیچی	.
almond_translate/794045/location/0	جزیره هنگ کنگ	.
almond_translate/794045/location/1	تای فات هاو	.
almond_translate/794409/name/0	سورابول	.
almond_translate/794409/address/0	۱۳۲-۱۳۴ خیابان ناتان	.
almond_translate/794409/cuisine/0	Grill	.
almond_translate/794409/cuisine/1	آسیایی	.
almond_translate/794409/cuisine/2	کره ای	.
almond_translate/794409/dietary_restrictions/0	هیچی	.
almond_translate/794409/location/0	تیم شا تی	.
almond_translate/794409/location/1	کولوون	.
almond_translate/794409/location/2	منطقه ی یا سیم مونگ	.
almond_translate/796097/name/0	کافه ی تو	.
almond_translate/796097/address/0	طبقه ۷ ، هتل شانگری لا جزیره ، خیابان دادگاه عالی	.
almond_translate/796097/cuisine/0	آسیایی	.
almond_translate/796097/cuisine/1	بین المللی	.
almond_translate/796097/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/796097/dietary_restrictions/1	انتخاب های سبز	.
almond_translate/796097/location/0	جزیره هنگ کنگ	.
almond_translate/796097/location/1	تای فات هاو	.
almond_translate/796615/name/0	جزیره ی نادمان شانگری لا هنگ کنگ	.
almond_translate/796615/address/0	طبقه ۷ ، هتل شونگری لا جزیره هنگ کنگ ، Pacific Place ، Supreme Court Road ، Central طبقه ۷ ، هتل شونگری لا جزیره هنگ کنگ	.
almond_translate/796615/cuisine/0	ژاپنی	.
almond_translate/796615/cuisine/1	سوشی	.
almond_translate/796615/cuisine/2	آسیایی	.
almond_translate/796615/dietary_restrictions/0	هیچی	.
almond_translate/796615/location/0	منطقه مرکزی	.
almond_translate/796615/location/1	جزیره هنگ کنگ	.
almond_translate/797531/name/0	ریسمان	.
almond_translate/797531/address/0	3 /F ، No. 1 Harbour Road ، Wan Chai Renaissance Hong Kong Harbour View Hotel ، Wan Chai	.
almond_translate/797531/cuisine/0	چینی	.
almond_translate/797531/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/797531/dietary_restrictions/1	گزینه های رایگان گلوتن	.
almond_translate/797531/dietary_restrictions/2	انتخاب های سبز	.
almond_translate/797531/location/0	وان چی / خلیج کاوزوی	.
almond_translate/797531/location/1	جزیره هنگ کنگ	.
almond_translate/797531/location/2	زمین بازی جنوبی	.
almond_translate/797651/name/0	آگنِس ب. دال دردگرل	. .
almond_translate/797651/address/0	شماره 111 لاتون سړک ، کوز وائی بی	.
almond_translate/797651/cuisine/0	کافه	.
almond_translate/797651/cuisine/1	فرانسوی	.
almond_translate/797651/dietary_restrictions/0	هیچی	.
almond_translate/797651/location/0	وان چی / خلیج کاوزوی	.
almond_translate/797651/location/1	جزیره هنگ کنگ	.
almond_translate/798091/name/0	تالار شهرداری محل اعظم	.
almond_translate/798091/address/0	2 /F ، طبقه پایین ، سالن شهرداری ، مرکز	.
almond_translate/798091/cuisine/0	چینی	.
almond_translate/798091/cuisine/1	آسیایی	.
almond_translate/798091/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/798091/dietary_restrictions/1	انتخاب های سبز	.
almond_translate/798091/location/0	مرکزی	.
almond_translate/798091/location/1	منطقه مرکزی	.
almond_translate/798091/location/2	جزیره هنگ کنگ	.
almond_translate/798374/name/0	رستوران سوی و	.
almond_translate/798374/address/0	15-19 خیابان ویلمینگتون ، مرکز	.
almond_translate/798374/cuisine/0	چینی	.
almond_translate/798374/cuisine/1	آسیایی	.
almond_translate/798374/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/798374/location/0	مرکزی	.
almond_translate/798374/location/1	منطقه مرکزی	.
almond_translate/798374/location/2	جزیره هنگ کنگ	.
almond_translate/798380/name/0	مرکز آشپزخانه جیمی	.
almond_translate/798380/address/0	زمین ، ساختمان جنوب چین ، 1-3 خیابان ویندم ، مرکز	.
almond_translate/798380/cuisine/0	اروپایی	.
almond_translate/798380/cuisine/1	انگلیسی	.
almond_translate/798380/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/798380/location/0	مرکزی	.
almond_translate/798380/location/1	منطقه مرکزی	.
almond_translate/798380/location/2	جزیره هنگ کنگ	.
almond_translate/799250/name/0	« آرزوهای بمبئی »	.
almond_translate/799250/address/0	خیابان ویندهام ۷۷	.
almond_translate/799250/cuisine/0	هندی	.
almond_translate/799250/cuisine/1	آسیایی	.
almond_translate/799250/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/799250/dietary_restrictions/1	انتخاب های سبز	.
almond_translate/799250/dietary_restrictions/2	هاال	.
almond_translate/799250/dietary_restrictions/3	گزینه های رایگان گلوتن	.
almond_translate/799250/location/0	مرکزی	.
almond_translate/799250/location/1	منطقه مرکزی	.
almond_translate/799250/location/2	جزیره هنگ کنگ	.
almond_translate/799289/name/0	تای فانگ لاو رستوران پکن	.
almond_translate/799289/address/0	۲۷-۳۱ ، خیابان چاتم ، خیابان سیم شا تی	.
almond_translate/799289/cuisine/0	چینی	.
almond_translate/799289/cuisine/1	آسیایی	.
almond_translate/799289/dietary_restrictions/0	گیاهخوار دوستانه	.
almond_translate/799289/location/0	تیم شا تی	.
almond_translate/799289/location/1	کولوون	.
almond_translate/799289/location/2	منطقه ی یا سیم مونگ	.
almond_translate/799819/name/0	ناتان کانگی و نودل	.
almond_translate/799819/address/0	۱۱ خیابان سای کونگ ، اردن	.
almond_translate/799819/cuisine/0	چینی	.
almond_translate/799819/cuisine/1	آسیایی	.
almond_translate/799819/dietary_restrictions/0	هیچی	.
almond_translate/799819/location/0	اردن / یا ما تی	.
almond_translate/799819/location/1	کولوون	.
almond_translate/799819/location/2	منطقه ی یا سیم مونگ	.
almond_translate/799826/name/0	"" شیطان خوب ""	.
almond_translate/799826/address/0	مرکز هیوستن ، ۶۳ ، جاده مودی ، تیم شاتی شرق	.
almond_translate/799826/cuisine/0	آسیایی	.
almond_translate/799826/cuisine/1	سنگاپوری	.
almond_translate/799826/cuisine/2	مالزیایی	.
almond_translate/799826/dietary_restrictions/0	هیچی	.
almond_translate/799826/location/0	تیم شا تی	.
almond_translate/799826/location/1	کولوون	.
almond_translate/799826/location/2	منطقه ی یا سیم مونگ	.
almond_translate/799829/name/0	لینک سگ گرم	.
almond_translate/799829/address/0	شماره ۶۷د واترلو سړک ، هومانتین	.
almond_translate/799829/cuisine/0	غذای سریع	.
almond_translate/799829/cuisine/1	آمریکایی	.
almond_translate/799829/cuisine/2	آلمانی	.
almond_translate/799829/dietary_restrictions/0	هیچی	.
almond_translate/799829/location/0	منطقه شهر کولوون	.
almond_translate/799829/location/1	منگ کوک	.
almond_translate/799829/location/2	کولوون	.
almond_translate/799832/name/0	کافه کام واگ	.
almond_translate/799832/address/0	۴۷ خیابان بُت ، مونگکو	.
almond_translate/799832/cuisine/0	چینی	.
almond_translate/799832/cuisine/1	کافه	.
almond_translate/799832/cuisine/2	آسیایی	.
almond_translate/799832/dietary_restrictions/0	هیچی	.
almond_translate/799832/location/0	منگ کوک	.
almond_translate/799832/location/1	کولوون	.
almond_translate/799832/location/2	منطقه ی یا سیم مونگ	.
almond_translate/799833/name/0	آموری	.
almond_translate/799833/address/0	LG1-32 فستیوال واک کولوون تونگ ، کولوون	.
